,userId,movieId,rating,timestamp,predictedRating,s1,s2,s3,s4,s5,s6,s7,s8,q,s_ser_rel,s_ser_find,s_ser_imp,s_ser_rec,m_ser_rel,m_ser_find,m_ser_imp,m_ser_rec,gpt-rating
1003,145581,151717,4.0,1487891281000,3.1275034,1.0,,4.0,1.0,2.0,1.0,5.0,3.0,3,False,False,False,False,False,False,False,False,3.5
1004,145581,74504,4.0,1484838172000,3.6846094,1.0,,3.0,1.0,2.0,1.0,4.0,2.0,3,False,False,False,False,False,False,False,False,4.5
1005,145581,108540,4.0,1484840044000,3.9905565,1.0,,5.0,1.0,1.0,1.0,5.0,2.0,5,False,False,False,False,False,False,False,False,3.5
1006,151502,96469,4.5,1488725874000,4.2813177,1.0,,4.0,2.0,1.0,2.0,4.0,2.0,6,False,False,False,False,False,False,False,False,4.0
1007,151502,116951,4.5,1488724310000,4.377878,1.0,,5.0,4.0,1.0,2.0,4.0,2.0,5,False,False,False,False,False,False,False,False,3.5
1008,151502,117192,3.5,1488724445000,4.2420917,1.0,,4.0,2.0,2.0,2.0,4.0,1.0,5,False,False,False,False,False,False,False,False,4.0
1009,151502,159849,4.5,1488725463000,4.1981144,1.0,,4.0,1.0,2.0,2.0,4.0,3.0,3,False,False,False,False,False,False,False,False,3.5
1010,151502,110445,4.0,1488724342000,4.3129206,1.0,,4.0,2.0,1.0,2.0,4.0,2.0,5,False,False,False,False,False,False,False,False,4.0
1011,119904,103233,3.5,1486609689000,3.6065114,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3,False,False,False,False,False,False,False,False,4.0
1012,119904,163971,4.0,1487262422000,4.308907,3.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,3,False,False,False,False,False,False,False,False,3.5
1013,119904,165105,4.0,1488325232000,3.718786,2.0,2.0,5.0,2.0,3.0,3.0,5.0,3.0,3,False,False,False,False,False,False,False,False,3.5
1014,119904,44788,4.0,1487547443000,4.365033,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3,False,True,True,True,False,True,True,True,4.5
1015,119904,157268,4.5,1488317693000,4.0686364,3.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,2,False,False,False,False,False,False,False,False,4.0
1016,102206,65682,4.0,1484734666000,3.9735272,2.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,6,False,False,False,False,False,False,False,False,3.5
1017,102206,27773,5.0,1484734906000,4.308785,4.0,4.0,3.0,5.0,2.0,4.0,5.0,3.0,4,True,True,False,True,True,True,False,True,4.5
1018,102206,2542,4.5,1484734752000,4.4578137,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,6,False,False,False,False,False,False,False,False,4.5
1019,111714,134130,4.0,1488562894000,4.1748924,1.0,,4.0,2.0,2.0,,5.0,2.0,2,False,False,False,False,False,False,False,False,4.5
1020,111714,162598,3.5,1486830099000,3.6299665,1.0,,3.0,2.0,4.0,3.0,3.0,4.0,3,False,False,False,False,False,False,False,False,3.5
1021,111714,86644,4.0,1485616767000,2.8794634,1.0,,4.0,1.0,1.0,,5.0,1.0,3,False,False,False,False,False,False,False,False,4.5
1022,111714,111759,3.5,1488562934000,3.919919,2.0,,4.0,2.0,3.0,,3.0,3.0,2,False,False,False,False,False,False,False,False,3.5
1023,110038,112868,4.0,1489306961000,2.9541442,1.0,1.0,2.0,5.0,4.0,1.0,4.0,4.0,2,False,False,False,False,False,False,False,False,4.0
1024,110038,164645,5.0,1489564280000,3.3965507,1.0,1.0,4.0,3.0,3.0,1.0,5.0,4.0,2,False,False,False,False,False,False,False,False,3.5
1025,110038,114329,4.0,1484628080000,3.491164,1.0,1.0,3.0,4.0,3.0,1.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.5
1026,110038,6617,3.5,1486102993000,3.4128158,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,3,False,False,False,False,False,False,False,False,3.5
1027,110038,87194,4.0,1485672339000,3.4521227,1.0,1.0,3.0,3.0,3.0,1.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.0
1028,143445,104339,4.0,1488932139000,3.6635535,2.0,,4.0,2.0,2.0,2.0,5.0,4.0,5,False,False,False,False,False,False,False,False,4.0
1029,143445,133691,3.5,1488930783000,3.928468,2.0,,3.0,2.0,2.0,2.0,4.0,3.0,4,False,False,False,False,False,False,False,False,3.5
1030,143445,132446,4.0,1488929860000,4.2960677,2.0,,5.0,2.0,2.0,2.0,5.0,3.0,4,False,False,False,False,False,False,False,False,2.0
1031,143445,132494,4.0,1488931091000,3.7471814,2.0,,4.0,2.0,2.0,2.0,5.0,3.0,4,False,False,False,False,False,False,False,False,2.0
1032,143445,165119,4.0,1488932275000,3.3564963,2.0,,4.0,2.0,2.0,2.0,5.0,3.0,3,False,False,False,False,False,False,False,False,3.0
1033,110039,166259,4.0,1488267080000,3.5717242,1.0,2.0,4.0,3.0,5.0,2.0,5.0,3.0,2,False,False,False,False,False,False,False,False,4.0
1034,110039,7650,4.0,1484623090000,3.278847,1.0,1.0,4.0,2.0,1.0,1.0,4.0,3.0,6,False,False,False,False,False,False,False,False,4.5
1035,110039,152198,3.5,1485671381000,3.426141,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,3,False,False,False,False,False,False,False,False,3.5
1036,110039,84980,4.0,1485671379000,3.4682598,1.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,6,False,False,False,False,False,False,False,False,3.5
1037,110039,5606,3.5,1484623029000,3.3254,1.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,6,False,False,False,False,False,False,False,False,3.0
1038,143883,162082,4.0,1490518304000,3.5001364,5.0,,5.0,5.0,5.0,2.0,5.0,4.0,1,False,True,True,False,False,False,False,False,3.5
1039,143883,128594,5.0,1483125894000,3.8221896,2.0,,2.0,2.0,5.0,5.0,4.0,2.0,3,False,False,False,False,False,False,False,False,4.5
1040,143883,86347,4.5,1484253226000,4.4684095,1.0,,5.0,5.0,1.0,1.0,4.0,1.0,4,False,False,False,False,False,False,False,False,4.5
1041,143883,350,3.5,1490536870000,3.926205,2.0,,2.0,4.0,2.0,2.0,4.0,4.0,6,False,False,False,False,False,False,False,False,3.5
1042,143883,163645,3.5,1490519165000,3.601264,2.0,,4.0,3.0,5.0,5.0,4.0,5.0,1,False,False,False,False,False,False,False,False,2.5
1043,116680,166528,4.5,1485243864000,4.0939918,1.0,1.0,5.0,2.0,2.0,1.0,5.0,2.0,3,False,False,False,False,False,False,False,False,4.0
1044,116680,2633,3.5,1485244365000,3.3269687,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3,False,False,False,False,False,False,False,False,3.5
1045,116680,110586,4.5,1489848981000,3.7301753,2.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,5,False,False,False,False,False,False,False,False,3.5
1046,116680,122922,3.5,1485243870000,4.199928,1.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,3,False,False,False,False,False,False,False,False,4.0
1047,116680,164909,4.5,1487063957000,4.017069,2.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.0
1048,198426,3045,3.5,1488828090000,3.452837,1.0,,2.0,4.0,5.0,4.0,4.0,2.0,3,False,False,False,False,False,False,False,False,3.0
1049,198426,1897,3.5,1483345744000,3.6923246,5.0,,4.0,5.0,2.0,2.0,5.0,4.0,3,False,True,False,False,False,False,False,False,3.0
1050,198426,158159,4.5,1483581137000,3.7594352,,,2.0,4.0,2.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,4.5
1051,198426,6734,3.5,1488827741000,3.2445688,1.0,,2.0,4.0,4.0,4.0,4.0,4.0,3,False,False,False,False,False,False,False,False,3.5
1052,198426,31598,3.5,1485298253000,3.042442,1.0,,2.0,4.0,5.0,2.0,4.0,4.0,3,False,False,False,False,False,False,False,False,2.5
1053,199263,2145,4.0,1486478752000,3.4762466,1.0,1.0,3.0,3.0,4.0,3.0,4.0,5.0,3,False,False,False,False,False,False,False,False,3.5
1054,199263,8849,4.5,1489011052000,2.4351866,1.0,1.0,5.0,1.0,5.0,3.0,4.0,5.0,3,False,False,False,False,False,False,False,False,3.5
1055,199263,1831,4.0,1487792463000,2.8630607,1.0,1.0,3.0,3.0,2.0,1.0,4.0,3.0,6,False,False,False,False,False,False,False,False,4.0
1056,199263,3016,4.5,1486478740000,2.660736,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,3,False,False,False,False,False,False,False,False,3.5
1057,199263,152173,5.0,1486165512000,4.076494,1.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,6,False,False,False,False,False,False,False,False,4.0
1058,125465,49312,5.0,1488264341000,3.9760854,5.0,5.0,5.0,4.0,2.0,2.0,5.0,2.0,3,False,True,False,False,False,True,False,False,4.5
1059,125465,146196,4.0,1488264259000,3.2553282,1.0,4.0,5.0,2.0,4.0,2.0,5.0,2.0,3,False,False,False,False,False,False,True,False,2.5
1060,125465,45175,5.0,1488264294000,3.9451911,2.0,2.0,5.0,4.0,4.0,2.0,5.0,2.0,3,False,False,False,False,False,False,False,False,3.5
1061,125465,2618,4.0,1488264312000,4.045937,2.0,4.0,5.0,2.0,4.0,2.0,5.0,2.0,3,False,False,False,False,False,False,True,False,4.0
1062,125465,79038,3.5,1491759970000,3.0307617,1.0,2.0,4.0,2.0,4.0,4.0,5.0,2.0,6,False,False,False,False,False,False,False,False,3.5
1063,102226,166024,5.0,1488199211000,4.966561,1.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,5,False,False,False,False,False,False,False,False,4.0
1064,144657,161958,4.0,1488073166000,3.1591628,2.0,4.0,4.0,2.0,2.0,2.0,5.0,2.0,3,False,False,False,False,False,False,False,False,3.5
1065,144657,4373,3.5,1490969971000,2.31966,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,6,False,False,False,False,False,False,False,False,2.5
1066,144657,60293,3.5,1488073942000,3.240793,2.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,6,False,False,False,False,False,False,False,False,3.5
1067,144657,3943,3.5,1490969873000,2.8592687,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,6,False,False,False,False,False,False,False,False,4.0
1068,144657,6268,4.0,1490970034000,3.403733,2.0,2.0,4.0,2.0,3.0,2.0,5.0,2.0,6,False,False,False,False,False,False,False,False,4.0
1069,148101,75345,4.0,1484488213000,3.6720805,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3,False,True,True,False,False,True,True,False,3.5
1070,148101,166167,4.0,1484488557000,3.8369772,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3,False,True,True,False,False,True,True,False,3.5
1071,148101,149790,3.5,1484341137000,3.7618241,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3,True,True,True,False,True,True,True,False,2.5
1072,148101,160718,4.0,1484341206000,4.570574,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3,False,False,False,False,False,False,False,False,3.5
1073,148101,168124,3.5,1484488498000,3.765244,,,3.0,,4.0,2.0,5.0,5.0,3,False,False,False,False,False,False,False,False,3.5
1074,101318,160289,4.0,1489069077000,4.025067,1.0,,4.0,2.0,2.0,2.0,5.0,2.0,3,False,False,False,False,False,False,False,False,2.5
1075,101318,158966,5.0,1489069093000,4.165783,1.0,,4.0,4.0,1.0,2.0,5.0,2.0,3,False,False,False,False,False,False,False,False,4.5
1076,101318,164909,5.0,1486156126000,3.4801173,1.0,,4.0,1.0,5.0,4.0,5.0,2.0,3,False,False,False,False,False,False,False,False,3.0
1077,145095,164179,3.5,1488674918000,3.9567661,1.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,3,False,False,False,False,False,False,False,False,4.0
1078,145095,157268,2.5,1491060940000,3.3633225,1.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,2,False,False,False,False,False,True,True,False,3.5
1079,145095,79132,4.5,1487612996000,4.3020678,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,4,False,False,False,False,False,False,False,False,4.5
1080,145095,166461,3.5,1490976810000,3.467933,1.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,2,False,False,False,False,False,False,False,False,3.5
1081,206504,166946,4.0,1485778862000,3.7748277,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3,False,False,False,False,False,False,False,False,3.5
1082,206504,27619,3.5,1489872857000,3.4805598,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,6,False,False,False,False,False,False,False,False,2.5
1083,206504,143367,4.5,1485195845000,3.9164205,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,4.0
1084,206504,166149,4.0,1489195952000,3.5788965,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2,False,False,False,False,False,False,False,False,4.5
1085,206504,167018,3.5,1485195786000,3.5431287,1.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,3.0
1086,148286,48416,4.5,1490013644000,3.4231389,1.0,,3.0,1.0,1.0,1.0,5.0,1.0,6,False,False,False,False,False,False,False,False,3.5
1087,148286,170355,4.5,1490185100000,3.6765523,,,,1.0,1.0,2.0,5.0,1.0,6,False,False,False,False,False,False,False,False,4.5
1088,148286,96197,5.0,1486398880000,4.518283,1.0,,3.0,1.0,1.0,2.0,5.0,1.0,7,False,False,False,False,False,False,False,False,3.5
1089,148286,167990,4.0,1484394524000,3.6687574,1.0,,3.0,2.0,1.0,3.0,5.0,1.0,3,False,False,False,False,False,False,False,False,4.5
1090,148286,121316,5.0,1486398865000,5.0,1.0,,3.0,1.0,1.0,2.0,5.0,1.0,4,False,False,False,False,False,False,False,False,4.0
1091,115930,116897,5.0,1491151751000,4.6007557,3.0,4.0,3.0,3.0,4.0,3.0,5.0,2.0,2,False,False,False,False,True,False,True,False,4.5
1092,115930,105593,4.5,1485624066000,3.6756094,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3,False,False,False,False,False,False,False,False,3.0
1093,115930,4235,4.0,1486746159000,4.4776015,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3,False,False,False,False,False,False,False,False,4.5
1094,115930,110730,4.0,1491532698000,4.5518208,,,4.0,2.0,2.0,2.0,3.0,2.0,2,False,False,False,False,False,False,False,False,3.5
1095,115930,162414,4.0,1491675394000,4.0364017,2.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,1,False,False,False,False,False,False,False,False,3.5
1096,111737,131586,4.0,1487412726000,4.390846,5.0,,3.0,4.0,4.0,4.0,4.0,4.0,2,True,True,True,True,False,False,False,False,4.5
1097,111737,167652,3.5,1483592871000,3.6264884,1.0,,3.0,4.0,3.0,,4.0,3.0,3,False,False,False,False,False,False,False,False,3.5
1098,111737,167034,3.5,1488427863000,3.8694293,4.0,,3.0,4.0,4.0,2.0,4.0,4.0,2,True,True,True,False,False,False,False,False,4.0
1099,111737,162204,3.5,1485070667000,3.8786008,2.0,,3.0,4.0,2.0,3.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.0
1100,111737,139213,4.5,1485587417000,4.048115,5.0,,3.0,5.0,3.0,3.0,5.0,4.0,4,True,True,False,False,False,False,False,False,4.5
1101,146256,152772,3.5,1492940033000,2.99218,1.0,2.0,5.0,2.0,2.0,,5.0,2.0,1,False,False,False,False,False,False,False,False,2.5
1102,126230,103141,3.5,1491101070000,3.41562,1.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2,False,False,False,False,False,False,False,False,3.5
1103,126230,33463,3.5,1489289242000,3.2649007,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,6,False,False,False,False,False,False,False,False,4.0
1104,126230,122920,4.0,1485542474000,4.069416,1.0,1.0,5.0,1.0,2.0,2.0,5.0,2.0,3,False,False,False,False,False,False,False,False,3.5
1105,126230,90522,3.5,1489922529000,2.969729,1.0,2.0,5.0,1.0,1.0,2.0,5.0,1.0,2,False,False,False,False,False,False,False,False,3.5
1106,123086,1590,3.5,1488595749000,3.4167745,1.0,1.0,3.0,3.0,1.0,1.0,4.0,3.0,6,False,False,False,False,False,False,False,False,3.0
1107,123086,166635,3.5,1484402142000,3.698864,1.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,3,False,False,False,False,False,False,False,False,3.5
1108,123086,36525,4.0,1484401163000,4.3928733,1.0,1.0,1.0,4.0,5.0,1.0,4.0,3.0,6,False,False,False,False,False,False,False,False,3.5
1109,123086,135436,3.5,1484402087000,3.7824905,1.0,1.0,4.0,2.0,1.0,1.0,5.0,2.0,3,False,False,False,False,False,False,False,False,3.5
1110,123086,85342,4.5,1484401135000,4.42428,1.0,1.0,2.0,5.0,4.0,1.0,5.0,5.0,6,False,False,False,False,False,False,False,False,4.0
1111,108419,134853,4.0,1485262064000,3.4373639,2.0,,4.0,2.0,4.0,3.0,5.0,3.0,3,False,False,False,False,False,False,False,False,3.5
1112,108419,122922,3.5,1485262046000,2.6152956,1.0,,2.0,3.0,3.0,4.0,4.0,3.0,3,False,False,False,False,False,False,False,False,3.0
1113,108419,152077,3.5,1485262085000,3.0736835,2.0,,4.0,2.0,5.0,4.0,5.0,3.0,3,False,False,False,False,False,False,False,False,3.5
1114,144406,74324,4.5,1488059202000,3.7759588,1.0,,5.0,4.0,4.0,3.0,4.0,3.0,2,False,False,False,False,False,False,False,False,4.0
1115,144406,1047,4.0,1486830797000,3.952923,5.0,,4.0,1.0,1.0,1.0,4.0,1.0,3,False,False,False,False,False,False,False,False,4.0
1116,144406,345,4.0,1483824708000,3.7011678,5.0,,2.0,5.0,5.0,4.0,4.0,3.0,3,True,True,True,True,False,False,False,False,3.5
1117,144406,11,4.0,1487493520000,3.3933122,1.0,,3.0,2.0,2.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,4.0
1118,144406,65261,4.0,1489162508000,3.582279,1.0,,5.0,1.0,1.0,1.0,4.0,1.0,6,False,False,False,False,False,False,False,False,4.0
1119,184465,64993,4.5,1489882226000,3.7819676,,,5.0,2.0,2.0,2.0,5.0,5.0,7,False,False,False,False,False,False,False,False,4.0
1120,184465,93240,4.0,1489882262000,3.514551,,,4.0,2.0,2.0,2.0,4.0,3.0,7,False,False,False,False,False,False,False,False,4.0
1121,184465,104283,3.5,1489882362000,3.9453053,,,4.0,2.0,2.0,2.0,4.0,3.0,7,False,False,False,False,False,False,False,False,3.0
1122,184465,163134,4.5,1489882193000,3.8808384,1.0,2.0,5.0,2.0,2.0,3.0,5.0,3.0,3,False,False,False,False,False,False,False,False,3.5
1123,124726,532,4.5,1485407863000,3.8999,3.0,,3.0,2.0,4.0,3.0,4.0,4.0,6,False,False,False,False,False,False,False,False,4.0
1124,124726,117127,4.0,1485150008000,3.7929323,2.0,,2.0,2.0,4.0,4.0,4.0,4.0,5,False,False,False,False,False,False,False,False,4.0
1125,124726,3420,4.5,1484189564000,3.7169068,3.0,,4.0,2.0,2.0,3.0,4.0,3.0,2,False,False,False,False,False,False,False,False,4.0
1126,124726,26540,4.0,1483073024000,3.4448214,2.0,,3.0,3.0,2.0,2.0,4.0,3.0,6,False,False,False,False,False,False,False,False,4.0
1127,124726,5021,4.5,1484951709000,3.866273,2.0,,3.0,3.0,3.0,3.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.0
1128,110077,166643,3.5,1485625078000,3.826301,1.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,3,False,False,False,False,False,False,False,False,3.0
1129,110077,4265,3.5,1488922964000,2.4812067,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,6,False,False,False,False,False,False,False,False,3.5
1130,110077,1274,3.5,1489921505000,4.026105,1.0,1.0,3.0,2.0,2.0,1.0,4.0,4.0,2,False,False,False,False,False,False,False,False,4.0
1131,110077,54190,4.0,1484769145000,3.7564375,1.0,1.0,4.0,1.0,5.0,3.0,5.0,2.0,6,False,False,False,False,False,False,False,False,3.5
1132,110077,165549,4.0,1488128952000,3.2549746,1.0,1.0,3.0,1.0,2.0,2.0,5.0,3.0,3,False,False,False,False,False,False,False,False,4.5
1133,118322,96737,4.0,1489905395000,3.8766212,1.0,,4.0,4.0,3.0,3.0,4.0,4.0,6,False,False,False,False,False,False,False,False,4.0
1134,118322,98154,4.0,1489905405000,3.845499,1.0,,4.0,3.0,3.0,3.0,4.0,3.0,6,False,False,False,False,False,False,False,False,3.5
1135,118322,159817,4.0,1489905111000,4.488367,1.0,,4.0,4.0,4.0,3.0,5.0,5.0,6,False,False,False,False,False,False,False,False,3.5
1136,118322,78574,4.0,1489905036000,4.2359767,1.0,,4.0,4.0,4.0,3.0,4.0,4.0,6,False,False,False,False,False,False,False,False,3.5
1137,118322,86190,4.0,1489905413000,3.8804073,1.0,,4.0,4.0,4.0,3.0,4.0,4.0,5,False,False,False,False,False,False,False,False,4.0
1138,111751,2,3.5,1484229582000,2.748481,1.0,,,1.0,3.0,2.0,4.0,1.0,7,False,False,False,False,False,False,False,False,4.0
1139,111751,55442,5.0,1488476470000,4.002129,1.0,,3.0,5.0,4.0,3.0,5.0,4.0,2,False,False,False,False,False,False,False,False,4.5
1140,111751,166528,5.0,1483348205000,5.0,1.0,,5.0,1.0,1.0,1.0,5.0,1.0,3,False,False,False,False,False,False,False,False,4.5
1141,111751,135569,3.5,1488476428000,3.6225274,1.0,,4.0,1.0,1.0,1.0,3.0,1.0,2,False,False,False,False,False,False,False,False,3.5
1142,111751,166461,4.5,1489947239000,4.027987,1.0,,3.0,2.0,2.0,1.0,3.0,1.0,2,False,False,False,False,False,False,False,False,4.0
1143,143169,167792,4.5,1483633547000,3.3864896,1.0,,4.0,3.0,4.0,2.0,5.0,2.0,6,False,False,False,False,False,False,False,False,4.5
1144,143169,26133,4.5,1483633720000,3.7441916,1.0,,4.0,3.0,4.0,2.0,5.0,3.0,6,False,False,False,False,False,False,False,False,4.5
1145,143169,169332,4.0,1489754971000,3.3895679,1.0,,4.0,2.0,2.0,2.0,4.0,2.0,4,False,False,False,False,False,False,False,False,4.0
1146,143169,164107,4.5,1487110806000,3.4461274,2.0,,3.0,4.0,4.0,4.0,5.0,4.0,3,False,False,False,False,False,False,False,False,4.0
1147,143169,169912,4.5,1489754903000,3.4417555,1.0,,4.0,3.0,2.0,2.0,4.0,2.0,6,False,False,False,False,False,False,False,False,4.5
1148,122329,149334,4.5,1491739879000,3.8110495,2.0,2.0,3.0,2.0,2.0,3.0,5.0,2.0,1,False,False,False,False,False,False,False,False,4.5
1149,143679,150548,5.0,1486760668000,4.73139,5.0,5.0,5.0,3.0,2.0,1.0,5.0,5.0,3,False,False,False,False,False,False,False,False,4.5
1150,143679,159817,5.0,1486760246000,5.0,2.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,6,False,False,False,False,False,True,True,False,4.5
1151,126965,288,5.0,1486517192000,2.5609205,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,6,False,False,False,False,False,False,False,False,4.0
1152,126965,2502,5.0,1486517222000,4.541035,1.0,1.0,3.0,1.0,1.0,3.0,5.0,1.0,6,False,False,False,False,False,False,False,False,4.5
1153,126965,2710,5.0,1486517278000,1.5859393,1.0,1.0,5.0,3.0,5.0,4.0,5.0,2.0,6,False,False,False,False,False,False,False,False,4.0
1154,126965,162600,5.0,1485807075000,3.4439452,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,2,False,False,False,False,False,False,False,False,4.0
1155,126965,367,5.0,1486517101000,2.9779403,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,6,False,False,False,False,False,False,False,False,4.5
1156,143138,108548,5.0,1484524263000,3.715282,1.0,,3.0,1.0,2.0,1.0,5.0,2.0,6,False,False,False,False,False,False,False,False,4.5
1157,143138,152087,4.5,1490487734000,3.0380192,1.0,,4.0,1.0,4.0,2.0,5.0,2.0,1,False,False,False,False,False,False,False,False,4.5
1158,143138,3959,4.0,1483374937000,3.9332333,1.0,,4.0,1.0,2.0,2.0,4.0,2.0,6,False,False,False,False,False,False,False,False,4.0
1159,143138,55241,3.5,1490400657000,2.9592211,1.0,,3.0,1.0,3.0,2.0,4.0,1.0,1,False,False,False,False,False,False,False,False,3.0
1160,143138,142424,3.5,1483374045000,2.3822699,,,3.0,3.0,3.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,3.0
1161,200832,53280,4.0,1485617601000,,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,7,False,False,False,False,False,False,False,False,4.5
1162,200832,86725,3.5,1485617600000,,,2.0,4.0,2.0,1.0,1.0,,2.0,7,False,False,False,False,False,False,False,False,3.0
1163,200832,6232,3.5,1485617599000,,1.0,1.0,1.0,,5.0,5.0,1.0,1.0,6,False,False,False,False,False,False,False,False,2.5
1164,200832,145162,4.5,1485617599000,,1.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,4,False,False,False,False,False,False,False,False,4.0
1165,200832,142811,3.5,1485617599000,,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,5,False,False,False,False,False,False,False,False,3.0
1166,130557,32017,3.5,1490465364000,3.3032055,1.0,,3.0,2.0,3.0,3.0,4.0,3.0,5,False,False,False,False,False,False,False,False,3.5
1167,130557,55250,3.5,1490465342000,3.1669858,1.0,,3.0,2.0,2.0,3.0,4.0,3.0,6,False,False,False,False,False,False,False,False,3.0
1168,130557,101283,3.5,1489426846000,3.1686656,1.0,,2.0,3.0,2.0,3.0,4.0,2.0,5,False,False,False,False,False,False,False,False,3.5
1169,130557,103606,3.5,1489819009000,4.019561,3.0,,3.0,3.0,2.0,3.0,4.0,2.0,2,False,False,False,False,False,False,False,False,4.0
1170,130557,114762,3.5,1489230535000,3.328891,2.0,,3.0,2.0,2.0,3.0,4.0,1.0,2,False,False,False,False,False,False,False,False,4.0
1171,148952,166528,5.0,1483285937000,4.670817,1.0,,4.0,1.0,1.0,2.0,5.0,1.0,3,False,False,False,False,False,False,False,False,4.0
1172,148952,2085,3.5,1484641961000,4.6020465,1.0,,4.0,2.0,3.0,2.0,4.0,3.0,6,False,False,False,False,False,False,False,False,4.0
1173,148952,49272,4.5,1488092588000,4.7872133,1.0,,5.0,1.0,1.0,2.0,4.0,1.0,3,False,False,False,False,False,False,False,False,4.0
1174,148952,168026,4.0,1484584967000,3.8885725,1.0,,4.0,3.0,2.0,2.0,4.0,2.0,6,False,False,False,False,False,False,False,False,3.5
1175,148952,116797,4.0,1484584925000,3.7093098,1.0,,4.0,2.0,2.0,3.0,4.0,2.0,3,False,False,False,False,False,False,False,False,3.5
1176,158969,26693,3.5,1490619853000,2.8615184,1.0,,3.0,2.0,4.0,2.0,4.0,2.0,6,False,False,False,False,False,False,False,False,4.0
1177,158969,165639,4.0,1490634962000,3.7009299,1.0,,4.0,2.0,2.0,2.0,4.0,1.0,3,False,False,False,False,False,False,False,False,3.5
1178,158969,125958,3.5,1483875838000,3.5013132,1.0,,4.0,2.0,2.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,2.0
1179,158969,102058,3.5,1489088946000,3.5413415,2.0,,3.0,2.0,4.0,4.0,4.0,3.0,2,False,False,False,False,False,False,False,False,3.0
1180,158969,111436,3.5,1488819927000,3.8259988,2.0,,4.0,1.0,1.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,3.5
1181,119149,109633,3.5,1493618312000,4.3070226,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,5,False,False,False,False,False,False,False,False,3.5
1182,119149,26282,4.0,1489761400000,4.392022,1.0,1.0,3.0,4.0,4.0,1.0,5.0,4.0,6,False,False,False,False,False,False,False,False,3.5
1183,119149,117438,4.0,1486630498000,4.663425,1.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,5,False,False,False,False,False,False,False,False,4.5
